person_id,site_id,first_name,last_name,role,email,phone,start_date,is_active
3017,1401,Chris,Kumar,CARETAKER,chris.kumar@opahekeschool.school.nz,026-953-7444,2020-10-16,True
3018,1402,Wiremu,Scott,PRINCIPAL,wiremu.scott@orakeischool.school.nz,021-556-9269,2022-02-11,True
3019,1402,Nikau,Scott,SITE_MANAGER,nikau.scott@orakeischool.school.nz,021-908-2665,2020-02-02,True
3020,1402,Wiremu,Robinson,HS_REP,wiremu.robinson@orakeischool.school.nz,023-182-6768,2022-07-31,True
3021,1403,Kaia,Stewart,PRINCIPAL,kaia.stewart@orangaschool.school.nz,023-355-3290,2020-05-06,True
3022,1403,Jack,Turner,SITE_MANAGER,jack.turner@orangaschool.school.nz,028-878-7659,2021-06-11,True
3023,1403,Shane,Te Huia,HS_REP,shane.te huia@orangaschool.school.nz,026-662-1925,2020-02-15,True
3024,1403,Reuben,Robinson,CARETAKER,reuben.robinson@orangaschool.school.nz,022-670-9100,2022-03-23,True
3025,1404,Freya,Young,PRINCIPAL,freya.young@oratiaschool.school.nz,027-641-7810,2022-03-10,True
3026,1404,Simon,Green,SITE_MANAGER,simon.green@oratiaschool.school.nz,022-918-5517,2021-06-03,True
3027,1404,Ruby,Brown,HS_REP,ruby.brown@oratiaschool.school.nz,026-955-8380,2020-04-24,True
3028,1405,Hemi,Jones,PRINCIPAL,hemi.jones@orereschool.school.nz,023-176-7866,2022-09-25,True
3029,1405,Aria,Crawford,SITE_MANAGER,aria.crawford@orereschool.school.nz,023-163-7867,2021-01-17,True
3030,1405,Rachel,Watson,HS_REP,rachel.watson@orereschool.school.nz,025-138-3074,2021-07-19,True
3031,1405,Tane,Taylor,CARETAKER,tane.taylor@orereschool.school.nz,023-119-4076,2020-11-13,True
3032,1406,Michelle,Morgan,PRINCIPAL,michelle.morgan@orewabeachschoo.school.nz,023-698-6394,2021-12-05,True
3033,1406,Sam,Taukiri,SITE_MANAGER,sam.taukiri@orewabeachschoo.school.nz,024-131-9142,2020-10-07,True
3034,1406,Hayley,Smith,HS_REP,hayley.smith@orewabeachschoo.school.nz,025-148-9621,2021-03-09,True
3035,1406,Kaia,Martin,CARETAKER,kaia.martin@orewabeachschoo.school.nz,022-898-8879,2021-02-03,True
3036,1407,Nicola,Wilson,PRINCIPAL,nicola.wilson@orewaprimarysch.school.nz,027-508-7518,2021-02-10,True
3037,1407,Anika,Johnston,SITE_MANAGER,anika.johnston@orewaprimarysch.school.nz,028-253-8560,2022-05-27,True
3038,1407,Michelle,Thompson,HS_REP,michelle.thompson@orewaprimarysch.school.nz,027-379-8159,2021-07-19,True
3039,1408,Amber,Thompson,PRINCIPAL,amber.thompson@otahuhuintermed.school.nz,021-359-4858,2021-12-07,True
3040,1408,Maia,Taukiri,SITE_MANAGER,maia.taukiri@otahuhuintermed.school.nz,022-432-3306,2022-06-18,True
3041,1408,Liam,Nguyen,HS_REP,liam.nguyen@otahuhuintermed.school.nz,021-622-5122,2021-01-06,True
3042,1408,Mason,Morgan,CARETAKER,mason.morgan@otahuhuintermed.school.nz,023-759-7640,2021-10-04,True
3043,1409,Amber,Robinson,PRINCIPAL,amber.robinson@otahuhuschool.school.nz,025-145-9745,2022-06-25,True
3044,1409,Moana,Wong,SITE_MANAGER,moana.wong@otahuhuschool.school.nz,024-985-7190,2022-04-02,True
3045,1409,Ryan,Robinson,HS_REP,ryan.robinson@otahuhuschool.school.nz,023-105-9824,2021-05-23,True
3046,1409,Matthew,Smith,CARETAKER,matthew.smith@otahuhuschool.school.nz,026-594-7666,2022-05-01,True
3047,1410,Ben,Taukiri,PRINCIPAL,ben.taukiri@otauaschool.school.nz,026-373-6815,2022-04-02,True
3048,1410,Hayley,Johnston,SITE_MANAGER,hayley.johnston@otauaschool.school.nz,025-446-9531,2021-08-17,True
3049,1410,Simon,Harris,HS_REP,simon.harris@otauaschool.school.nz,023-673-7999,2021-06-16,True
3050,1411,Amelia,Brown,PRINCIPAL,amelia.brown@ourladysacredhe.school.nz,021-812-1388,2022-07-04,True
3051,1411,Zara,Singh,SITE_MANAGER,zara.singh@ourladysacredhe.school.nz,026-146-1812,2021-08-20,True
3052,1411,Aria,Bennett,HS_REP,aria.bennett@ourladysacredhe.school.nz,021-175-1077,2020-12-01,True
3053,1411,Rawiri,Henderson,CARETAKER,rawiri.henderson@ourladysacredhe.school.nz,028-717-4640,2020-12-20,True
3054,1412,Reuben,Hill,PRINCIPAL,reuben.hill@owairakadistric.school.nz,024-129-6035,2020-10-30,True
3055,1412,Anika,Brown,SITE_MANAGER,anika.brown@owairakadistric.school.nz,025-267-7686,2021-05-24,True
3056,1412,Zara,Scott,HS_REP,zara.scott@owairakadistric.school.nz,022-925-1605,2021-07-10,True
3057,1413,Tia,Taukiri,PRINCIPAL,tia.taukiri@owairoaprimarys.school.nz,022-876-6330,2021-12-13,True
3058,1413,Kauri,Harris,SITE_MANAGER,kauri.harris@owairoaprimarys.school.nz,022-445-7919,2021-11-02,True
3059,1413,Matthew,Smith,HS_REP,matthew.smith@owairoaprimarys.school.nz,027-289-1944,2022-02-25,True
3060,1413,Finn,Walker,CARETAKER,finn.walker@owairoaprimarys.school.nz,025-410-2580,2022-06-26,True
3061,1414,Holly,Cooper,PRINCIPAL,holly.cooper@paerataschool.school.nz,028-436-4116,2021-11-01,True
3062,1414,Noah,Kumar,SITE_MANAGER,noah.kumar@paerataschool.school.nz,028-330-3658,2022-04-30,True
3063,1414,Hemi,Smith,HS_REP,hemi.smith@paerataschool.school.nz,022-644-3252,2020-07-02,True
3064,1416,Tane,Harris,PRINCIPAL,tane.harris@pakurangaheight.school.nz,025-643-9013,2020-05-30,True
3065,1416,James,Hamilton,SITE_MANAGER,james.hamilton@pakurangaheight.school.nz,026-203-8647,2021-05-26,True
3066,1416,David,Wright,HS_REP,david.wright@pakurangaheight.school.nz,024-303-7684,2022-08-09,True
3067,1417,Mere,Wilson,PRINCIPAL,mere.wilson@pakurangainterm.school.nz,028-596-5435,2020-12-15,True
3068,1417,Chris,Mitchell,SITE_MANAGER,chris.mitchell@pakurangainterm.school.nz,022-727-4770,2021-05-09,True
3069,1417,Rawiri,Taylor,HS_REP,rawiri.taylor@pakurangainterm.school.nz,022-703-1144,2022-02-18,True
3070,1418,David,Williams,PRINCIPAL,david.williams@panamaroadschoo.school.nz,027-634-7496,2022-02-03,True
3071,1418,Sarah,Jones,SITE_MANAGER,sarah.jones@panamaroadschoo.school.nz,023-160-8156,2020-01-17,True
3072,1418,Charlotte,Edwards,HS_REP,charlotte.edwards@panamaroadschoo.school.nz,027-216-5389,2022-03-15,True
3073,1419,Grant,Hill,PRINCIPAL,grant.hill@panmurebridgesc.school.nz,023-601-1218,2022-07-29,True
3074,1419,Finn,Fitzgerald,SITE_MANAGER,finn.fitzgerald@panmurebridgesc.school.nz,022-982-4549,2021-01-01,True
3075,1419,Ryan,Wong,HS_REP,ryan.wong@panmurebridgesc.school.nz,024-790-9881,2021-08-30,True
3076,1420,Josh,Young,PRINCIPAL,josh.young@panmuredistrict.school.nz,025-611-7815,2022-06-07,True
3077,1420,Aria,Johnston,SITE_MANAGER,aria.johnston@panmuredistrict.school.nz,024-896-3839,2020-08-01,True
3078,1420,Georgia,White,HS_REP,georgia.white@panmuredistrict.school.nz,023-991-1489,2022-08-16,True
3079,1421,Nikau,Campbell,PRINCIPAL,nikau.campbell@papakuracentral.school.nz,025-108-8546,2020-04-04,True
3080,1421,Chris,Roberts,SITE_MANAGER,chris.roberts@papakuracentral.school.nz,021-787-4003,2020-09-08,True
3081,1421,Anika,Brown,HS_REP,anika.brown@papakuracentral.school.nz,024-254-3890,2020-05-23,True
3082,1422,Chris,Stewart,PRINCIPAL,chris.stewart@papakurainterme.school.nz,021-784-4171,2021-04-19,True
3083,1422,Mere,Tamati,SITE_MANAGER,mere.tamati@papakurainterme.school.nz,026-242-9520,2021-06-03,True
3084,1422,Isla,Wright,HS_REP,isla.wright@papakurainterme.school.nz,028-863-5100,2022-01-11,True
3085,1423,Scott,Wong,PRINCIPAL,scott.wong@papakuranormals.school.nz,025-928-1043,2021-04-12,True
3086,1423,Shane,Mahuta,SITE_MANAGER,shane.mahuta@papakuranormals.school.nz,023-716-5925,2020-02-01,True
3087,1423,David,Tamati,HS_REP,david.tamati@papakuranormals.school.nz,028-291-9639,2022-03-21,True
3088,1424,Josh,Rewi,PRINCIPAL,josh.rewi@kereruparkcampu.school.nz,021-486-4014,2022-03-09,True
3089,1424,Hemi,Clarke,SITE_MANAGER,hemi.clarke@kereruparkcampu.school.nz,021-783-8493,2021-12-23,True
3090,1424,Noah,Murray,HS_REP,noah.murray@kereruparkcampu.school.nz,022-708-3505,2021-08-09,True
3091,1424,Caleb,Thompson,CARETAKER,caleb.thompson@kereruparkcampu.school.nz,025-929-2773,2020-12-24,True
3092,1425,Reuben,Cooper,PRINCIPAL,reuben.cooper@paparimuschool.school.nz,021-319-8984,2020-11-28,True
3093,1425,Nathan,Thompson,SITE_MANAGER,nathan.thompson@paparimuschool.school.nz,023-940-9507,2022-06-21,True
3094,1425,Rawiri,Hall,HS_REP,rawiri.hall@paparimuschool.school.nz,024-119-1150,2022-02-16,True
3095,1426,Kylie,Baker,PRINCIPAL,kylie.baker@papatoetoecentr.school.nz,023-226-1752,2020-05-02,True
3096,1426,Georgia,Parker,SITE_MANAGER,georgia.parker@papatoetoecentr.school.nz,022-115-2617,2021-12-05,True
3097,1426,Lisa,Hamilton,HS_REP,lisa.hamilton@papatoetoecentr.school.nz,024-920-3856,2022-05-02,True
3098,1427,Liam,Parker,PRINCIPAL,liam.parker@papatoetoeeasts.school.nz,026-170-7985,2022-03-20,True
3099,1427,Ben,White,SITE_MANAGER,ben.white@papatoetoeeasts.school.nz,025-260-3318,2021-10-21,True
3100,1427,Stacey,Mitchell,HS_REP,stacey.mitchell@papatoetoeeasts.school.nz,027-935-3327,2022-02-25,True
3101,1428,Liam,Hall,PRINCIPAL,liam.hall@papatoetoeinter.school.nz,025-473-2020,2021-12-18,True
3102,1428,Nicola,Gallagher,SITE_MANAGER,nicola.gallagher@papatoetoeinter.school.nz,025-759-1920,2021-03-04,True
3103,1428,Brooke,Henderson,HS_REP,brooke.henderson@papatoetoeinter.school.nz,028-452-1617,2021-04-07,True
3104,1428,Tracey,Wilson,CARETAKER,tracey.wilson@papatoetoeinter.school.nz,023-662-9655,2020-09-25,True
3105,1429,Matiu,Singh,PRINCIPAL,matiu.singh@papatoetoenorth.school.nz,027-852-6608,2020-10-21,True
3106,1429,Charlotte,Palmer,SITE_MANAGER,charlotte.palmer@papatoetoenorth.school.nz,023-230-5906,2020-10-06,True
3107,1429,Jack,Singh,HS_REP,jack.singh@papatoetoenorth.school.nz,021-207-3345,2020-08-05,True
3108,1429,Caleb,Cooper,CARETAKER,caleb.cooper@papatoetoenorth.school.nz,027-722-7277,2021-05-23,True
3109,1430,Wiremu,Palmer,PRINCIPAL,wiremu.palmer@papatoetoesouth.school.nz,026-218-8187,2021-10-10,True
3110,1430,Chris,Lee,SITE_MANAGER,chris.lee@papatoetoesouth.school.nz,023-755-4974,2021-05-25,True
3111,1430,David,Jones,HS_REP,david.jones@papatoetoesouth.school.nz,023-731-4331,2020-09-07,True
3112,1431,Rawiri,Burns,PRINCIPAL,rawiri.burns@papatoetoewests.school.nz,022-377-9183,2021-01-16,True
3113,1431,Hayley,Te Huia,SITE_MANAGER,hayley.te huia@papatoetoewests.school.nz,026-354-5462,2021-11-16,True
3114,1431,Hemi,Fraser,HS_REP,hemi.fraser@papatoetoewests.school.nz,025-957-3253,2020-04-20,True
3115,1431,Kylie,Taylor,CARETAKER,kylie.taylor@papatoetoewests.school.nz,022-884-2761,2020-07-18,True
3116,1432,Ruby,White,PRINCIPAL,ruby.white@parakaischool.school.nz,024-867-3673,2022-04-05,True
3117,1432,Hemi,Thompson,SITE_MANAGER,hemi.thompson@parakaischool.school.nz,025-461-6503,2021-12-24,True
3118,1432,Scott,Kim,HS_REP,scott.kim@parakaischool.school.nz,021-455-8851,2020-11-21,True
3119,1433,Amelia,Palmer,PRINCIPAL,amelia.palmer@ridgeviewschool.school.nz,026-212-4763,2022-06-23,True
3120,1433,Tia,Wright,SITE_MANAGER,tia.wright@ridgeviewschool.school.nz,024-447-1557,2021-09-25,True
3121,1433,Finn,Watson,HS_REP,finn.watson@ridgeviewschool.school.nz,026-684-4230,2021-06-21,True
3122,1434,Kaia,King,PRINCIPAL,kaia.king@mangapikopikosc.school.nz,026-853-6758,2020-09-08,True
3123,1434,Jack,Green,SITE_MANAGER,jack.green@mangapikopikosc.school.nz,023-658-4029,2022-09-08,True
3124,1434,Anika,Harawira,HS_REP,anika.harawira@mangapikopikosc.school.nz,028-239-6931,2020-09-17,True
3125,1434,Finn,Murray,CARETAKER,finn.murray@mangapikopikosc.school.nz,022-909-8189,2020-11-21,True
3126,1435,Noah,Taukiri,PRINCIPAL,noah.taukiri@parksideschool.school.nz,021-393-6155,2020-02-22,True
3127,1435,Anika,Henare,SITE_MANAGER,anika.henare@parksideschool.school.nz,023-962-1399,2020-01-11,True
3128,1435,Stacey,Brown,HS_REP,stacey.brown@parksideschool.school.nz,026-353-4982,2022-02-15,True
3129,1436,Craig,Robinson,PRINCIPAL,craig.robinson@parnellschool.school.nz,027-399-8633,2020-08-25,True
3130,1436,Chris,Jones,SITE_MANAGER,chris.jones@parnellschool.school.nz,022-538-1028,2021-12-04,True
3131,1436,Tane,Anderson,HS_REP,tane.anderson@parnellschool.school.nz,024-178-1684,2021-01-07,True
3132,1437,Mason,Walker,PRINCIPAL,mason.walker@pasadenainterme.school.nz,021-359-1560,2022-07-21,True
3133,1437,Donna,Harawira,SITE_MANAGER,donna.harawira@pasadenainterme.school.nz,023-346-3304,2022-06-19,True
3134,1437,Shane,White,HS_REP,shane.white@pasadenainterme.school.nz,023-737-7605,2022-01-06,True
3135,1437,Amelia,Mahuta,CARETAKER,amelia.mahuta@pasadenainterme.school.nz,025-670-4758,2020-01-05,True
3136,1438,Josh,Wilson,PRINCIPAL,josh.wilson@patumāhoeprimar.school.nz,022-902-5003,2020-12-20,True
3137,1438,Hayley,Walker,SITE_MANAGER,hayley.walker@patumāhoeprimar.school.nz,026-123-1606,2021-12-06,True
3138,1438,Ethan,Martin,HS_REP,ethan.martin@patumāhoeprimar.school.nz,028-478-9113,2020-10-30,True
3139,1438,Michael,Tamati,CARETAKER,michael.tamati@patumāhoeprimar.school.nz,025-472-3812,2021-09-26,True
3140,1439,Sarah,Anderson,PRINCIPAL,sarah.anderson@pigeonmountains.school.nz,028-794-1700,2020-12-18,True
3141,1439,James,Hill,SITE_MANAGER,james.hill@pigeonmountains.school.nz,027-652-3849,2021-02-18,True
3142,1439,Hemi,Burns,HS_REP,hemi.burns@pigeonmountains.school.nz,027-742-5508,2020-08-23,True
3143,1440,Mark,Te Huia,PRINCIPAL,mark.te huia@pointchevaliers.school.nz,021-277-5373,2022-04-15,True
3144,1440,Aroha,Murray,SITE_MANAGER,aroha.murray@pointchevaliers.school.nz,028-489-6065,2020-09-23,True
3145,1440,Tracey,Murray,HS_REP,tracey.murray@pointchevaliers.school.nz,022-822-9349,2020-01-14,True
3146,1441,Matthew,Edwards,PRINCIPAL,matthew.edwards@ptenglandschool.school.nz,028-364-4809,2021-07-25,True
3147,1441,Mark,Kim,SITE_MANAGER,mark.kim@ptenglandschool.school.nz,021-739-5530,2020-09-17,True
3148,1441,Kylie,Rewi,HS_REP,kylie.rewi@ptenglandschool.school.nz,028-536-2661,2022-01-09,True
3149,1441,Charlotte,Singh,CARETAKER,charlotte.singh@ptenglandschool.school.nz,026-326-3058,2022-03-25,True
3150,1442,Paula,Stewart,PRINCIPAL,paula.stewart@pokenoschool.school.nz,027-943-9527,2021-12-18,True
3151,1442,Liam,Bennett,SITE_MANAGER,liam.bennett@pokenoschool.school.nz,027-576-3958,2022-09-21,True
3152,1442,Simon,Patel,HS_REP,simon.patel@pokenoschool.school.nz,022-106-4703,2020-11-27,True
3153,1442,Sam,Lee,CARETAKER,sam.lee@pokenoschool.school.nz,024-928-7319,2022-01-25,True
3154,1444,Andrew,Thompson,PRINCIPAL,andrew.thompson@pomariaroadscho.school.nz,027-431-2339,2021-05-02,True
3155,1444,Holly,Young,SITE_MANAGER,holly.young@pomariaroadscho.school.nz,022-423-3045,2021-12-23,True
3156,1444,Anika,Smith,HS_REP,anika.smith@pomariaroadscho.school.nz,023-725-5355,2021-01-28,True
3157,1445,Sarah,Singh,PRINCIPAL,sarah.singh@ponsonbyinterme.school.nz,024-848-3446,2020-07-14,True
3158,1445,Nikau,Harris,SITE_MANAGER,nikau.harris@ponsonbyinterme.school.nz,023-910-8795,2021-01-18,True
3159,1445,Ryan,Smith,HS_REP,ryan.smith@ponsonbyinterme.school.nz,023-339-3902,2022-08-26,True
3160,1445,Reuben,Watson,CARETAKER,reuben.watson@ponsonbyinterme.school.nz,024-260-2398,2020-01-19,True
3161,1446,Kylie,Wong,PRINCIPAL,kylie.wong@ponsonbyprimary.school.nz,027-889-6061,2020-02-03,True
3162,1446,David,Mahuta,SITE_MANAGER,david.mahuta@ponsonbyprimary.school.nz,021-301-7597,2020-02-29,True
3163,1446,Joanne,Thompson,HS_REP,joanne.thompson@ponsonbyprimary.school.nz,022-288-5656,2022-06-15,True
3164,1446,Mason,Brown,CARETAKER,mason.brown@ponsonbyprimary.school.nz,022-486-9370,2021-05-06,True
3165,1447,Andrew,Burns,PRINCIPAL,andrew.burns@prospectschool.school.nz,028-788-7479,2020-08-09,True
3166,1447,Noah,Mahuta,SITE_MANAGER,noah.mahuta@prospectschool.school.nz,025-348-9400,2020-05-16,True
3167,1447,Max,Henare,HS_REP,max.henare@prospectschool.school.nz,023-335-3597,2021-12-08,True
3168,1448,Ryan,Kim,PRINCIPAL,ryan.kim@puhinuischool.school.nz,025-137-6624,2020-07-04,True
3169,1448,Andrew,Hall,SITE_MANAGER,andrew.hall@puhinuischool.school.nz,025-333-5601,2020-11-29,True
3170,1448,Michael,Lee,HS_REP,michael.lee@puhinuischool.school.nz,024-123-4008,2021-07-16,True
3171,1449,Kaia,Kumar,PRINCIPAL,kaia.kumar@pukekawaschool.school.nz,027-293-1315,2021-02-26,True
3172,1449,Grant,Thompson,SITE_MANAGER,grant.thompson@pukekawaschool.school.nz,022-315-8012,2021-06-01,True
3173,1449,Luke,Johnston,HS_REP,luke.johnston@pukekawaschool.school.nz,024-112-8209,2020-11-18,True
3174,1449,Ihaia,Turner,CARETAKER,ihaia.turner@pukekawaschool.school.nz,024-789-5041,2020-03-14,True
3175,1450,Rachel,Fitzgerald,PRINCIPAL,rachel.fitzgerald@pukekoheeastsch.school.nz,022-527-3505,2020-06-22,True
3176,1450,Caleb,Russell,SITE_MANAGER,caleb.russell@pukekoheeastsch.school.nz,022-867-5855,2022-06-18,True
3177,1450,Jack,Patel,HS_REP,jack.patel@pukekoheeastsch.school.nz,023-291-6033,2022-04-27,True
3178,1450,Reuben,White,CARETAKER,reuben.white@pukekoheeastsch.school.nz,026-174-5369,2020-12-28,True
3179,1451,Zara,Harawira,PRINCIPAL,zara.harawira@pukekohehillsch.school.nz,024-340-7732,2020-12-08,True
3180,1451,Noah,Mahuta,SITE_MANAGER,noah.mahuta@pukekohehillsch.school.nz,027-564-9119,2022-07-26,True
3181,1451,Reuben,Fraser,HS_REP,reuben.fraser@pukekohehillsch.school.nz,021-648-8088,2020-03-08,True
3182,1452,Michael,Campbell,PRINCIPAL,michael.campbell@pukekoheinterme.school.nz,027-976-6591,2021-12-24,True
3183,1452,Amber,Campbell,SITE_MANAGER,amber.campbell@pukekoheinterme.school.nz,023-798-5157,2020-11-18,True
3184,1452,Ruby,King,HS_REP,ruby.king@pukekoheinterme.school.nz,025-665-4577,2020-02-09,True
3185,1452,Karen,Green,CARETAKER,karen.green@pukekoheinterme.school.nz,027-759-1474,2021-06-14,True
3186,1453,Zara,White,PRINCIPAL,zara.white@pukekohenorthsc.school.nz,023-137-7602,2020-09-27,True
3187,1453,Hayley,Jones,SITE_MANAGER,hayley.jones@pukekohenorthsc.school.nz,022-840-2698,2021-05-31,True
3188,1453,Grace,King,HS_REP,grace.king@pukekohenorthsc.school.nz,025-731-2957,2021-12-21,True
3189,1453,Moana,Turner,CARETAKER,moana.turner@pukekohenorthsc.school.nz,027-286-4225,2020-08-13,True
3190,1454,Brooke,Fraser,PRINCIPAL,brooke.fraser@pukeowareschool.school.nz,021-659-9464,2022-02-09,True
3191,1454,Noah,Baker,SITE_MANAGER,noah.baker@pukeowareschool.school.nz,023-109-2625,2022-07-24,True
3192,1454,Matiu,King,HS_REP,matiu.king@pukeowareschool.school.nz,022-553-8206,2020-06-01,True
3193,1455,Caleb,Kumar,PRINCIPAL,caleb.kumar@punischool.school.nz,025-486-7396,2020-11-04,True
3194,1455,Mere,Green,SITE_MANAGER,mere.green@punischool.school.nz,027-663-6814,2020-11-19,True
3195,1455,Michelle,Burns,HS_REP,michelle.burns@punischool.school.nz,021-534-5646,2021-02-12,True
3196,1456,Tane,Wilson,PRINCIPAL,tane.wilson@ramaramaschool.school.nz,027-143-1347,2022-02-03,True
3197,1456,Ruby,Chen,SITE_MANAGER,ruby.chen@ramaramaschool.school.nz,026-985-6979,2022-03-15,True
3198,1456,Mason,Clarke,HS_REP,mason.clarke@ramaramaschool.school.nz,025-323-7618,2022-08-07,True
3199,1457,Rawiri,Burns,PRINCIPAL,rawiri.burns@rangeviewinterm.school.nz,025-176-4320,2021-09-29,True
3200,1457,Matiu,Brown,SITE_MANAGER,matiu.brown@rangeviewinterm.school.nz,023-158-5477,2022-06-17,True
3201,1457,Zara,Stewart,HS_REP,zara.stewart@rangeviewinterm.school.nz,021-386-7192,2021-09-24,True
3202,1458,Grant,Hamilton,PRINCIPAL,grant.hamilton@rānuiprimarysch.school.nz,028-655-7921,2022-06-08,True
3203,1458,Max,Smith,SITE_MANAGER,max.smith@rānuiprimarysch.school.nz,021-987-5654,2021-06-20,True
3204,1458,Anika,Patel,HS_REP,anika.patel@rānuiprimarysch.school.nz,021-717-2389,2022-05-17,True
3205,1458,Josh,Burns,CARETAKER,josh.burns@rānuiprimarysch.school.nz,026-808-1314,2020-11-02,True
3206,1459,Moana,Wilson,PRINCIPAL,moana.wilson@redhillschool.school.nz,027-278-6605,2022-02-13,True
3207,1459,Rachel,Taukiri,SITE_MANAGER,rachel.taukiri@redhillschool.school.nz,028-794-6158,2021-11-22,True
3208,1459,Maia,Parker,HS_REP,maia.parker@redhillschool.school.nz,021-603-3149,2022-09-10,True
3209,1460,Maia,Thompson,PRINCIPAL,maia.thompson@redoubtnorthsch.school.nz,023-470-5634,2021-11-12,True
3210,1460,Matthew,Hamilton,SITE_MANAGER,matthew.hamilton@redoubtnorthsch.school.nz,028-216-3382,2022-08-14,True
3211,1460,Sophie,Mahuta,HS_REP,sophie.mahuta@redoubtnorthsch.school.nz,025-412-8685,2020-11-25,True
3212,1460,Finn,Parker,CARETAKER,finn.parker@redoubtnorthsch.school.nz,025-725-4830,2022-01-30,True
3213,1461,Mere,Smith,PRINCIPAL,mere.smith@remueraintermed.school.nz,025-956-8620,2020-07-20,True
3214,1461,Sam,Smith,SITE_MANAGER,sam.smith@remueraintermed.school.nz,021-547-6349,2021-01-26,True
3215,1461,Matthew,Bennett,HS_REP,matthew.bennett@remueraintermed.school.nz,027-125-4835,2021-03-12,True
3216,1462,Mark,Cooper,PRINCIPAL,mark.cooper@remueraschool.school.nz,025-499-5073,2020-03-06,True
3217,1462,David,White,SITE_MANAGER,david.white@remueraschool.school.nz,024-573-7641,2022-08-06,True
3218,1462,Scott,Clarke,HS_REP,scott.clarke@remueraschool.school.nz,028-717-6902,2022-04-22,True
3219,1463,Sarah,Lee,PRINCIPAL,sarah.lee@richmondroadsch.school.nz,027-500-7413,2021-04-23,True
3220,1463,Max,Smith,SITE_MANAGER,max.smith@richmondroadsch.school.nz,022-872-8859,2020-11-26,True
3221,1463,Max,Roberts,HS_REP,max.roberts@richmondroadsch.school.nz,026-261-2931,2021-11-03,True
3222,1463,Amber,Lee,CARETAKER,amber.lee@richmondroadsch.school.nz,028-104-7173,2022-06-02,True
3223,1464,Kauri,Campbell,PRINCIPAL,kauri.campbell@riverheadschool.school.nz,025-892-1582,2020-07-09,True
3224,1464,Rawiri,Russell,SITE_MANAGER,rawiri.russell@riverheadschool.school.nz,023-528-6238,2022-02-22,True
3225,1464,Mark,Murray,HS_REP,mark.murray@riverheadschool.school.nz,024-706-1469,2021-06-24,True
3226,1464,Caleb,Wright,CARETAKER,caleb.wright@riverheadschool.school.nz,027-840-8941,2021-06-27,True
3227,1465,Matiu,Green,PRINCIPAL,matiu.green@riverhillsschoo.school.nz,024-346-9784,2020-11-03,True
3228,1465,Jessica,Baker,SITE_MANAGER,jessica.baker@riverhillsschoo.school.nz,028-465-2063,2021-07-28,True
3229,1465,Max,Bennett,HS_REP,max.bennett@riverhillsschoo.school.nz,023-824-5866,2021-09-16,True
3230,1466,Shane,Jones,PRINCIPAL,shane.jones@riverinaschool.school.nz,025-207-8634,2022-08-10,True
